Date,CHINA A VALUE WEIGHTED
2015-09-11,2540.8166280097416
2015-09-14,2537.5854134413985
2015-09-15,2476.255158958812
2015-09-16,2551.404519594791
2015-09-17,2497.8578281213086
2015-09-18,2485.2781958932396
2015-09-21,2543.7511072290877
2015-09-22,2576.214088982211
2015-09-23,2511.518718673521
2015-09-24,2489.8820077162477
2015-09-25,2505.9788271934517
2015-09-28,2492.1302154745404
2015-09-29,2445.7845853672698
2015-09-30,2482.253111480806
2015-10-01,2473.058760880444
2015-10-02,2457.376644663606
2015-10-05,2471.4043934267916
2015-10-06,2460.1039116491584
2015-10-07,2465.796062730664
2015-10-08,2511.6209931302055
2015-10-09,2521.999792214919
2015-10-12,2595.5452402276114
2015-10-13,2576.19517525029
2015-10-14,2537.2022660074213
2015-10-15,2595.0903184263675
2015-10-16,2621.8612217156888
2015-10-19,2628.1152213839714
2015-10-20,2646.750779546253
2015-10-21,2627.5797546018157
2015-10-22,2674.8948257584075
2015-10-23,2726.2207207153006
2015-10-26,2730.0972806070818
2015-10-27,2720.2886361956744
2015-10-28,2680.8735200336155
2015-10-29,2710.9399025716407
2015-10-30,2704.9214512830426
2015-11-02,2662.6105870041674
2015-11-03,2671.1191348897446
2015-11-04,2795.298557106837
2015-11-05,2861.578435993007
2015-11-06,2932.431152654219
2015-11-09,2991.8571595892686
2015-11-10,2988.698197648684
2015-11-11,2960.51404894931
2015-11-12,2918.110360279857
2015-11-13,2889.241015395909
2015-11-16,2904.9197339375937
2015-11-17,2923.410426963823
2015-11-18,2913.0631235389014
2015-11-19,2920.277332546473
2015-11-20,2941.243854216194
2015-11-23,2938.532163664718
2015-11-24,2920.1906095996737
2015-11-25,2947.4230298424764
2015-11-26,2929.875223731427
2015-11-27,2795.0085665446068
2015-11-30,2822.1885632196586
2015-12-01,2826.7204526892315
2015-12-02,2958.626753664032
2015-12-03,2902.2249184681723
2015-12-04,2822.1190437109085
2015-12-07,2831.0889312205345
2015-12-08,2776.3518435782885
2015-12-09,2758.6436966167907
2015-12-10,2744.8833509067927
2015-12-11,2707.4451948912388
2015-12-14,2766.967360305947
2015-12-15,2769.6387667163417
2015-12-16,2753.5901879313
2015-12-17,2825.9466235433524
2015-12-18,2837.6902686354797
2015-12-21,2893.0661934986388
2015-12-22,2878.9914958876984
2015-12-23,2896.844678639519
2015-12-24,2854.4274381962487
2015-12-25,2865.422515186321
2015-12-28,2777.9770529689067
2015-12-29,2821.202168698865
2015-12-30,2820.1135146881034
2015-12-31,2809.765280306753
2016-01-01,2809.765280306753
2016-01-04,2643.3069461811983
2016-01-05,2677.4803923083714
2016-01-06,2706.313847605985
2016-01-07,2510.1177585876685
2016-01-08,2552.89045439127
2016-01-11,2457.4783836374354
2016-01-12,2476.222990677976
2016-01-13,2436.4488778913524
2016-01-14,2469.054151100057
2016-01-15,2364.806057883247
2016-01-18,2380.3717249241486
2016-01-19,2444.0180903896603
2016-01-20,2405.6986684649664
2016-01-21,2362.824375876942
2016-01-22,2387.7996608979383
2016-01-25,2395.274052208467
2016-01-26,2255.9700024726208
2016-01-27,2249.1939426181366
2016-01-28,2181.79010809612
2016-01-29,2268.23338595508
2016-02-01,2210.496107491837
2016-02-02,2245.5611454040722
2016-02-03,2199.633268983257
2016-02-04,2202.147797512112
2016-02-05,2203.703264154441
2016-02-08,2202.9125206642757
2016-02-09,2171.357471515541
2016-02-10,2193.66361374827
2016-02-11,2164.8492373698605
2016-02-12,2184.0063433035407
2016-02-15,2212.621317910713
2016-02-16,2265.867854184827
2016-02-17,2282.9109135133854
2016-02-18,2287.281583926885
2016-02-19,2277.3251878414803
2016-02-22,2349.0458444374435
2016-02-23,2325.3352896571637
2016-02-24,2338.196260450868
2016-02-25,2210.266769627294
2016-02-26,2260.5711032805375
2016-02-29,2242.7264062133627
2016-03-01,2275.863135521021
2016-03-02,2367.768318253737
2016-03-03,2354.838608903997
2016-03-04,2399.4146409415744
2016-03-07,2407.1812360223985
2016-03-08,2396.6820241331484
2016-03-09,2383.460441670932
2016-03-10,2306.1079793505887
2016-03-11,2313.399745851453
2016-03-14,2346.1141576696064
2016-03-15,2349.87776014794
2016-03-16,2381.4995676956823
2016-03-17,2345.8276458066634
2016-03-18,2377.9513778022542
2016-03-21,2419.542755211514
2016-03-22,2407.4790246336543
2016-03-23,2417.720535201668
2016-03-24,2376.6865456616238
2016-03-25,2387.487089006508
2016-03-28,2355.54021843299
2016-03-29,2342.60145137267
2016-03-30,2375.8338853929004
2016-03-31,2370.7063777682756
2016-04-01,2394.918008291641
2016-04-04,2387.2376052426016
2016-04-05,2404.7088922511016
2016-04-06,2392.5673952243355
2016-04-07,2364.616172448212
2016-04-08,2346.7119260160407
2016-04-11,2373.1022421554285
2016-04-12,2384.931888357906
2016-04-13,2432.8877142138062
2016-04-14,2436.6196036425727
2016-04-15,2431.4660657290146
2016-04-18,2398.5194355023064
2016-04-19,2396.0794252221235
2016-04-20,2376.472265938029
2016-04-21,2377.0217887759463
2016-04-22,2388.349794398707
2016-04-25,2373.0021315086615
2016-04-26,2375.152232679575
2016-04-27,2363.9795582871097
2016-04-28,2365.9769689964633
2016-04-29,2331.257234010639
2016-05-02,2319.1084144474626
2016-05-03,2353.1302369716036
2016-05-04,2345.6644738852315
2016-05-05,2363.067006642288
2016-05-06,2308.0013787192247
2016-05-09,2266.2866530059546
2016-05-10,2263.0622742145506
2016-05-11,2270.007386408141
2016-05-12,2278.2313796635585
2016-05-13,2288.6993720060614
2016-05-16,2291.7301026511927
2016-05-17,2282.877267417364
2016-05-18,2282.7917065732368
2016-05-19,2288.194993975474
2016-05-20,2295.579577998728
2016-05-23,2298.79908128529
2016-05-24,2289.675216466561
2016-05-25,2292.8649743871424
2016-05-26,2288.3094776432717
2016-05-27,2300.1436397807724
2016-05-30,2299.45637211953
2016-05-31,2361.9496361689753
2016-06-01,2345.072095111176
2016-06-02,2349.289248110165
2016-06-03,2323.671032604678
2016-06-06,2319.3999845364933
2016-06-07,2318.801153934261
2016-06-08,2305.2068822430506
2016-06-09,2319.047689977148
2016-06-10,2324.7952744267473
2016-06-13,2261.1042880464934
2016-06-14,2287.679658220563
2016-06-15,2304.9358636736306
2016-06-16,2312.2373681998397
2016-06-17,2300.7321138167604
2016-06-20,2290.1328437136567
2016-06-21,2300.379602642162
2016-06-22,2313.651376946728
2016-06-23,2291.4274989153596
2016-06-24,2300.319665090825
2016-06-27,2344.7257499605084
2016-06-28,2332.671290229536
2016-06-29,2340.5438245620558
2016-06-30,2341.1757439856715
2016-07-01,2337.6053147065936
2016-07-04,2375.692743582288
2016-07-05,2389.7837998601117
2016-07-06,2390.268754161061
2016-07-07,2396.293269223184
2016-07-08,2388.0452388690737
2016-07-11,2395.6321411951785
2016-07-12,2445.1667784387455
2016-07-13,2450.3284670956014
2016-07-14,2443.419798899062
2016-07-15,2460.0000500700758
2016-07-18,2453.2316195782873
2016-07-19,2455.296976003296
2016-07-20,2450.3176682356243
2016-07-21,2465.1929915735177
2016-07-22,2449.4931044794043
2016-07-25,2450.413937375513
2016-07-26,2478.420096277338
2016-07-27,2459.6480290261
2016-07-28,2446.1249548601804
2016-07-29,2418.764011848338
2016-08-01,2418.222707982893
2016-08-02,2413.6911209997647
2016-08-03,2429.2287364031936
2016-08-04,2431.3578209159973
2016-08-05,2448.127782360437
2016-08-08,2460.086906993451
2016-08-09,2466.8138691509653
2016-08-10,2456.254694481469
2016-08-11,2454.3335079364383
2016-08-12,2505.4679181918723
2016-08-15,2569.4908982844117
2016-08-16,2537.6200965315857
2016-08-17,2529.7768756608384
2016-08-18,2511.135410233097
2016-08-19,2509.905311142209
2016-08-22,2489.010746359333
2016-08-23,2499.8228469252763
2016-08-24,2506.101181724853
2016-08-25,2482.441374109678
2016-08-26,2475.0117191987865
2016-08-29,2491.8800323678797
2016-08-30,2503.179555941612
2016-08-31,2514.300805065029
2016-09-01,2484.228663960842
2016-09-02,2498.0318209672655
2016-09-05,2506.5554618013643
2016-09-06,2490.631707859632
2016-09-07,2500.213730084657
2016-09-08,2492.305539482186
2016-09-09,2485.924490616841
2016-09-12,2443.6139863983735
2016-09-13,2435.2123660525554
2016-09-14,2416.8153016966976
2016-09-15,2417.6750723483146
2016-09-16,2435.2179981621834
2016-09-19,2447.6247194859084
2016-09-20,2446.360362371853
2016-09-21,2458.978896798838
2016-09-22,2453.5954460191565
2016-09-23,2454.6635188856826
2016-09-26,2410.403112731567
2016-09-27,2438.8076969943463
2016-09-28,2430.2410928005297
2016-09-29,2433.7427916821534
2016-09-30,2435.868161255067
2016-10-03,2440.2109463526876
2016-10-04,2453.332711613591
2016-10-05,2444.1327139450395
2016-10-06,2451.026225203425
2016-10-07,2449.27181104858
2016-10-10,2469.9760783969627
2016-10-11,2499.0407055516152
2016-10-12,2499.921826662405
2016-10-13,2493.0107562687654
2016-10-14,2513.3802538333784
2016-10-17,2492.745635127025
2016-10-18,2530.4954486937254
2016-10-19,2534.3409092656743
2016-10-20,2547.8487222241765
2016-10-21,2570.2241025397457
2016-10-24,2593.4735019418076
2016-10-25,2594.9377773310953
2016-10-26,2569.3126987362148
2016-10-27,2555.3043828956215
2016-10-28,2548.1806643772093
2016-10-31,2541.0868423800694
2016-11-01,2535.424944698522
2016-11-02,2501.415024103142
2016-11-03,2537.810914753989
2016-11-04,2530.2416960067453
2016-11-07,2552.014789935325
2016-11-08,2553.7727131170886
2016-11-09,2562.637124896126
2016-11-10,2601.0308186584643
2016-11-11,2620.176507538183
2016-11-14,2660.408107605667
2016-11-15,2645.0800215670397
2016-11-16,2652.7563345113826
2016-11-17,2663.340723907231
2016-11-18,2667.3165516987015
2016-11-21,2677.6202190724593
2016-11-22,2715.351114919616
2016-11-23,2737.235105344259
2016-11-24,2727.02809683637
2016-11-25,2751.224305679824
2016-11-28,2784.963857654645
2016-11-29,2810.5086325130465
2016-11-30,2789.168773582336
2016-12-01,2809.6866270747605
2016-12-02,2783.127979853856
2016-12-05,2728.06122400847
2016-12-06,2717.4966566836697
2016-12-07,2714.612790316371
2016-12-08,2760.2188958223965
2016-12-09,2804.148913852778
2016-12-12,2736.716176642091
2016-12-13,2723.0906266803727
2016-12-14,2702.096578317383
2016-12-15,2704.0013991725614
2016-12-16,2696.7204332482556
2016-12-19,2683.612526589176
2016-12-20,2680.8483602159654
2016-12-21,2693.6395234183424
2016-12-22,2688.9014054249437
2016-12-23,2670.9153434134005
2016-12-26,2683.1535128503265
2016-12-27,2672.973474999753
2016-12-28,2677.1145943848064
2016-12-29,2650.237228227604
2016-12-30,2645.1046371259686
2017-01-02,2645.1046371259686
2017-01-03,2713.2638376373143
2017-01-04,2709.0860749933336
2017-01-05,2708.5720117835863
2017-01-06,2686.4165416580854
2017-01-09,2700.8004682412284
2017-01-10,2689.2357637807563
2017-01-11,2700.9150489377726
2017-01-12,2650.85837924796
2017-01-13,2665.7610645492764
2017-01-16,2688.9438898837075
2017-01-17,2673.6191615782095
2017-01-18,2703.2481925470443
2017-01-19,2697.7963525671043
2017-01-20,2696.8713623684566
2017-01-23,2693.5117278195216
2017-01-24,2703.4808283842326
2017-01-25,2706.5799964279645
2017-01-26,2736.0840480909324
2017-01-27,2726.627683625997
2017-01-30,2730.3257569037605
2017-01-31,2701.0190309112704
2017-02-01,2713.0693063535728
2017-02-02,2701.144002874019
2017-02-03,2683.7688646270135
2017-02-06,2703.930073492494
2017-02-07,2705.832201021358
2017-02-08,2713.139883089752
2017-02-09,2739.8886713907787
2017-02-10,2765.116320510495
2017-02-13,2787.6167717263197
2017-02-14,2803.6985896631245
2017-02-15,2799.9249249108916
2017-02-16,2788.8125837726475
2017-02-17,2770.5060537196296
2017-02-20,2813.4464270207836
2017-02-21,2840.7722987371612
2017-02-22,2848.3090059889096
2017-02-23,2821.7950325849392
2017-02-24,2829.4159515621836
2017-02-27,2794.997793606107
2017-02-28,2799.695494229736
2017-03-01,2817.941896547238
2017-03-02,2804.709455849848
2017-03-03,2779.8411589608936
2017-03-06,2779.8714610271386
2017-03-07,2785.8538700447857
2017-03-08,2791.8907296433163
2017-03-09,2765.249586768197
2017-03-10,2739.8265980452957
2017-03-13,2759.1296664222737
2017-03-14,2763.7866453418537
2017-03-15,2773.7948478012167
2017-03-16,2765.05782427608
2017-03-17,2729.8616257573963
2017-03-20,2732.6027134487313
2017-03-21,2728.8236101472025
2017-03-22,2716.437877585588
2017-03-23,2728.267976514053
2017-03-24,2745.4529681958716
2017-03-27,2727.473713660907
2017-03-28,2719.6488953648686
2017-03-29,2746.4745816607397
2017-03-30,2736.2001689530116
2017-03-31,2763.034033467572
2017-04-03,2774.1873273834703
2017-04-04,2771.4555476838045
2017-04-05,2807.4695526925734
2017-04-06,2820.5460753428024
2017-04-07,2837.982753321877
2017-04-10,2839.8169976540803
2017-04-11,2845.1164898507095
2017-04-12,2841.83621962872
2017-04-13,2841.2808795854294
2017-04-14,2820.3195554856516
2017-04-17,2803.202303149541
2017-04-18,2775.021376605726
2017-04-19,2750.0795491206686
2017-04-20,2742.0631178511785
2017-04-21,2775.954498773055
2017-04-24,2707.2923618085574
2017-04-25,2694.316939118777
2017-04-26,2707.0676624989997
2017-04-27,2709.8699574042616
2017-04-28,2701.6709165058182
2017-05-01,2694.741968883911
2017-05-02,2686.2355184321887
2017-05-03,2672.5588987791516
2017-05-04,2656.0438172937234
2017-05-05,2634.350800358405
2017-05-08,2636.4368310204413
2017-05-09,2642.5267526169646
2017-05-10,2638.364906574916
2017-05-11,2657.4214465632103
2017-05-12,2678.025300964278
2017-05-15,2672.9738706329476
2017-05-16,2659.215645495017
2017-05-17,2629.2318152607277
2017-05-18,2624.6881498000826
2017-05-19,2610.449609701865
2017-05-22,2603.3242483347963
2017-05-23,2629.59651659531
2017-05-24,2641.0971759349013
2017-05-25,2699.158720328587
2017-05-26,2708.4594357450096
2017-05-29,2710.155706305108
2017-05-30,2710.034473663358
2017-05-31,2719.9373803996673
2017-06-01,2737.323566536674
2017-06-02,2713.316863309709
2017-06-05,2704.4282994426158
2017-06-06,2714.9721947251096
2017-06-07,2745.8137613915874
2017-06-08,2767.8265494909915
2017-06-09,2789.668580599065
2017-06-12,2776.6318152768836
2017-06-13,2779.986978095877
2017-06-14,2734.5353949040878
2017-06-15,2757.508482885837
2017-06-16,2731.477455546144
2017-06-19,2760.773426595466
2017-06-20,2762.8684350084914
2017-06-21,2779.237167975578
2017-06-22,2788.6838304982366
2017-06-23,2792.1621649152667
2017-06-26,2816.9282943305216
2017-06-27,2817.4556909691937
2017-06-28,2794.1571227229015
2017-06-29,2801.325717570032
2017-06-30,2805.5574963059107
2017-07-03,2802.7556551218786
2017-07-04,2783.5700701318888
2017-07-05,2816.080297838517
2017-07-06,2800.1747883625712
2017-07-07,2804.244228454892
2017-07-10,2807.974225090666
2017-07-11,2820.5167042230596
2017-07-12,2826.315268975984
2017-07-13,2870.7094339610094
2017-07-14,2881.044450234858
2017-07-17,2869.0127239910735
2017-07-18,2850.806190422208
2017-07-19,2910.574565784958
2017-07-20,2884.7658496065255
2017-07-21,2867.2915124186534
2017-07-24,2893.869152929363
2017-07-25,2876.84830093539
2017-07-26,2876.241993358347
2017-07-27,2870.4624203989756
2017-07-28,2855.3211349314397
2017-07-31,2861.2454283994034
2017-08-01,2886.8467967392808
2017-08-02,2870.9776422948157
2017-08-03,2837.7650670804437
2017-08-04,2858.0020639727777
2017-08-07,2856.3989278518666
2017-08-08,2876.899003731552
2017-08-09,2871.9565150162352
2017-08-10,2867.3169640787382
2017-08-11,2801.7203529838403
2017-08-14,2822.1019273008537
2017-08-15,2848.1604579919453
2017-08-16,2834.9898621974253
2017-08-17,2853.3565503016735
2017-08-18,2850.0349161515464
2017-08-21,2845.8686607418704
2017-08-22,2869.8650747333095
2017-08-23,2864.938149351499
2017-08-24,2857.6525443246587
2017-08-25,2901.8177716864384
2017-08-28,2923.2496615723076
2017-08-29,2921.86666087445
2017-08-30,2946.3982221165556
2017-08-31,2933.9950840102006
2017-09-01,2945.9645955702226
2017-09-04,2974.0931131856887
2017-09-05,2968.3391210935333
2017-09-06,2972.1281983647095
2017-09-07,2943.9430341418797
2017-09-08,2956.374271994748
2017-09-11,2942.477204148275
2017-09-12,2954.955619909369
2017-09-13,2960.856432499387
2017-09-14,2951.13954514985
2017-09-15,2926.847357448849
2017-09-18,2928.1616113052405
2017-09-19,2905.9441028620977
2017-09-20,2913.1974543659053
2017-09-21,2923.6520206198456
2017-09-22,2913.0045096434314
2017-09-25,2916.9050184362154
2017-09-26,2937.2860556026003
2017-09-27,2939.003211999774
2017-09-28,2905.341064918867
2017-09-29,2915.787410062637
2017-10-02,2937.1539503885897
2017-10-03,2932.5312656225683
2017-10-04,2930.7859339166343
2017-10-05,2942.5446038465566
2017-10-06,2938.0301522915397
2017-10-09,2976.2636713058473
2017-10-10,2980.556541356007
2017-10-11,2980.3985699006485
2017-10-12,2979.6232417345286
2017-10-13,2982.2618589935614
2017-10-16,2994.9418242211377
2017-10-17,2989.0707679065526
2017-10-18,3000.579746689463
2017-10-19,2968.124730294144
2017-10-20,2983.0931153685574
2017-10-23,2978.1408626988587
2017-10-24,2998.168160030414
2017-10-25,2987.9746777687183
2017-10-26,3019.8927980599756
2017-10-27,3062.1993949196017
2017-10-30,3041.7928932962454
2017-10-31,3033.927772960267
2017-11-01,3043.3586946471432
2017-11-02,3030.1044741207634
2017-11-03,3026.6582279105237
2017-11-06,3033.9631977759477
2017-11-07,3065.327061409053
2017-11-08,3062.9210190621084
2017-11-09,3059.453410441534
2017-11-10,3052.2869355853127
2017-11-13,3069.7055897127757
2017-11-14,3029.4057889029937
2017-11-15,3008.2101366965185
2017-11-16,3018.84979950264
2017-11-17,3047.8001697615873
2017-11-20,3080.985081821172
2017-11-21,3121.600095344709
2017-11-22,3147.3226900878667
2017-11-23,3074.877656355847
2017-11-24,3045.245366728064
2017-11-27,3022.723113342265
2017-11-28,3026.43133280935
2017-11-29,3035.088358658393
2017-11-30,2967.2086400564835
2017-12-01,2974.626358123311
2017-12-04,2981.3880305230514
2017-12-05,3005.9674208077004
2017-12-06,2998.7467212018546
2017-12-07,2974.832993963643
2017-12-08,2987.354589983456
2017-12-11,3007.2246954501124
2017-12-12,2978.2098516694005
2017-12-13,2994.7152049486895
2017-12-14,2975.198750378219
2017-12-15,2949.650844217973
2017-12-18,2936.7438256502237
2017-12-19,2971.3491100469882
2017-12-20,2962.39505039215
2017-12-21,2985.333517193767
2017-12-22,2984.2160892006063
2017-12-25,2978.1283972707333
2017-12-26,3000.894306451063
2017-12-27,2956.2767082282335
2017-12-28,2961.2592000055583
2017-12-29,2970.701150518031
2018-01-01,2970.701150518031
2018-01-02,3013.599213010384
2018-01-03,3033.028821752739
2018-01-04,3027.8588145685885
2018-01-05,3055.744411270537
2018-01-08,3079.1603595124197
2018-01-09,3077.075312148133
2018-01-10,3096.575899013696
2018-01-11,3089.9113554516475
2018-01-12,3085.023791007812
2018-01-15,3077.257182132933
2018-01-16,3110.485496032382
2018-01-17,3123.743099009496
2018-01-18,3166.242044430735
2018-01-19,3192.007941435106
2018-01-22,3195.303533032438
2018-01-23,3237.5507277980983
2018-01-24,3252.426888074631
2018-01-25,3233.949035039028
2018-01-26,3252.363504231879
2018-01-29,3228.01103473291
2018-01-30,3173.922651293272
2018-01-31,3194.0920777111405
2018-02-01,3183.5176740873944
2018-02-02,3195.057914104095
2018-02-05,3255.4293079738136
2018-02-06,3189.4709709782055
2018-02-07,3126.464559935201
2018-02-08,3033.243465199707
2018-02-09,2923.3652764644767
2018-02-12,2921.1187929505577
2018-02-13,2937.568602480584
2018-02-14,2945.505371403961
2018-02-15,2942.13170231667
2018-02-16,2948.543857719125
2018-02-19,2951.5727553852244
2018-02-20,2950.4426578766293
2018-02-21,2958.7653367658163
2018-02-22,3013.2327760879875
2018-02-23,3041.8694915350925
2018-02-26,3077.555335488119
2018-02-27,3036.8237348113053
2018-02-28,3014.335201198551
2018-03-01,3012.3115033190647
2018-03-02,2967.1618304115354
2018-03-05,2963.7244494026327
2018-03-06,2988.737710107791
2018-03-07,2971.721534106713
2018-03-08,2997.195713742591
2018-03-09,3022.0529240030432
2018-03-12,3028.8069959104464
2018-03-13,2996.028239746107
2018-03-14,2991.180851261326
2018-03-15,2997.118580221768
2018-03-16,2980.2506134932687
2018-03-19,2975.544877513797
2018-03-20,2994.0695573227863
2018-03-21,2992.427161577967
2018-03-22,2950.0781312632457
2018-03-23,2870.0029682551108
2018-03-26,2838.864814028272
2018-03-27,2855.668437950465
2018-03-28,2830.5976381159758
2018-03-29,2885.239759677993
2018-03-30,2879.6256467229564
2018-04-02,2875.153503442102
2018-04-03,2858.46079060222
2018-04-04,2822.984443378871
2018-04-05,2837.727953323425
2018-04-06,2826.1895320834024
2018-04-09,2817.066025702556
2018-04-10,2880.3214124073234
2018-04-11,2892.285209887523
2018-04-12,2871.50152593623
2018-04-13,2855.550739304926
2018-04-16,2793.568303384055
2018-04-17,2762.9223262386377
2018-04-18,2779.3263037403444
2018-04-19,2804.390294534093
2018-04-20,2778.0753931189115
2018-04-23,2785.974255799675
2018-04-24,2844.865357899285
2018-04-25,2823.257005463636
2018-04-26,2802.3692048379594
2018-04-27,2814.4571952973442
2018-04-30,2822.479316332002
2018-05-01,2835.191771966909
2018-05-02,2829.205112303026
2018-05-03,2846.671614218827
2018-05-04,2839.064044766552
2018-05-07,2875.030685970445
2018-05-08,2918.1929082540296
2018-05-09,2915.131016584771
2018-05-10,2930.176029447749
2018-05-11,2913.9283166964524
2018-05-14,2923.7528753238685
2018-05-15,2939.237721542527
2018-05-16,2932.4234940800275
2018-05-17,2920.9166058453534
2018-05-18,2954.635623259161
2018-05-21,2968.0323228108105
2018-05-22,2955.381450730634
2018-05-23,2925.0169405092456
2018-05-24,2901.3939731399237
2018-05-25,2911.4480899842956
2018-05-28,2915.784151547412
2018-05-29,2906.7399501238374
2018-05-30,2835.2146825123314
2018-05-31,2813.3665923816448
2018-06-01,2800.843054700396
2018-06-04,2821.1471539030467
2018-06-05,2841.5869228146285
2018-06-06,2815.2108606722513
2018-06-07,2804.8291954487836
2018-06-08,2769.472628183514
2018-06-11,2764.6986714102964
2018-06-12,2790.26258687601
2018-06-13,2773.5386933755267
2018-06-14,2797.8916472049636
2018-06-15,2789.7071023305048
2018-06-18,2780.891372947691
2018-06-19,2695.8281393716907
2018-06-20,2698.6352412162446
2018-06-21,2661.2667387945135
2018-06-22,2657.626633066612
2018-06-25,2589.284174795618
2018-06-26,2546.749390968236
2018-06-27,2516.5649650960713
2018-06-28,2491.0399729011788
2018-06-29,2519.414206276222
2018-07-02,2432.4987764874177
2018-07-03,2442.0981401912877
2018-07-04,2429.316801528905
2018-07-05,2404.3559282593164
2018-07-06,2404.092584994787
2018-07-09,2485.49562096186
2018-07-10,2492.538323958023
2018-07-11,2428.552300554664
2018-07-12,2489.743273227231
2018-07-13,2484.9104177726995
2018-07-16,2457.38188529034
2018-07-17,2442.6986112568147
2018-07-18,2430.6599180188064
2018-07-19,2420.698757378212
2018-07-20,2467.4575811168124
2018-07-23,2500.065767347115
2018-07-24,2549.5751049344344
2018-07-25,2560.8440651641417
2018-07-26,2527.6905863357556
2018-07-27,2520.7331862699502
2018-07-30,2521.03697937397
2018-07-31,2530.6856869848516
2018-08-01,2478.1636214061564
2018-08-02,2429.005937091691
2018-08-03,2417.6317552417377
2018-08-06,2398.962170404301
2018-08-07,2478.5187623528104
2018-08-08,2445.0632964739475
2018-08-09,2499.8644599246336
2018-08-10,2516.714757749592
2018-08-13,2487.9971038563594
2018-08-14,2488.9457541241563
2018-08-15,2429.059194079974
2018-08-16,2437.7151479923755
2018-08-17,2408.3144484920545
2018-08-20,2435.5613088868517
2018-08-21,2452.5320566776586
2018-08-22,2419.492724828022
2018-08-23,2414.3380032504297
2018-08-24,2450.7307467089267
2018-08-27,2489.617996473433
2018-08-28,2480.3408000539594
2018-08-29,2463.121101974744
2018-08-30,2430.977512598712
2018-08-31,2445.5252292055256
2018-09-03,2438.1327803375552
2018-09-04,2472.3045217338477
2018-09-05,2410.1285194850097
2018-09-06,2395.5989522222603
2018-09-07,2412.2255066099506
2018-09-10,2380.717624312815
2018-09-11,2367.127214404666
2018-09-12,2360.1553389182745
2018-09-13,2387.9697720429886
2018-09-14,2382.615981329899
2018-09-17,2351.318523122851
2018-09-18,2399.352055958421
2018-09-19,2434.5234067164347
2018-09-20,2422.5521359030395
2018-09-21,2493.6979892026693
2018-09-24,2479.7543575039385
2018-09-25,2453.3260508671424
2018-09-26,2478.1987955267937
2018-10-29,2368.2834259840947
2018-10-30,2404.327427916106
2018-10-31,2433.0144260192196
2018-11-01,2436.589516324339
2018-11-02,2514.020271042818
2018-11-05,2481.85343441757
2018-11-06,2467.4273205233385
2018-11-07,2440.066215388781
2018-11-08,2445.911208825036
2018-11-09,2409.9818980027317
2018-11-12,2452.536157429426
2018-11-13,2470.2899631409496
2018-11-14,2443.362155492183
2018-11-15,2473.424100505841
2018-11-16,2469.666995582739
2018-11-19,2485.491885536185
2018-11-20,2441.2605718534915
2018-11-21,2454.1464370771337
2018-11-22,2442.542986577706
2018-11-23,2402.085748611871
2018-11-26,2406.625712716724
2018-11-27,2406.4579150067007
2018-11-28,2434.597671840725
2018-11-29,2393.076334441018
2018-11-30,2423.2345156220067
2018-12-03,2501.4648677913856
2018-12-04,2522.4503872460555
2018-12-05,2504.279445421107
2018-12-06,2443.9500302712463
2018-12-07,2449.153433932273
2018-12-10,2416.646566915447
2018-12-11,2440.362266483846
2018-12-12,2450.519845697438
2018-12-13,2485.808534183123
2018-12-14,2453.3638259188633
2018-12-17,2452.221977250238
2018-12-18,2420.9534936233385
2018-12-19,2389.3191559887923
2018-12-20,2364.1740149649686
2018-12-21,2335.5359492301473
2018-12-24,2341.022258604328
2018-12-25,2323.748529439821
2018-12-26,2324.0384075167435
2018-12-27,2319.6795913487786
2018-12-28,2329.208616543346
2018-12-31,2334.5844043442853
2019-01-01,2334.5844043442853
2019-01-02,2314.5784398810592
2019-01-03,2310.67895272914
2019-01-04,2361.2584807596186
2019-01-07,2368.536359373685
2019-01-08,2363.9200032115696
2019-01-09,2379.9311474703077
2019-01-10,2379.4742040365722
2019-01-11,2416.75153353253
2019-01-14,2400.3354412862814
2019-01-15,2439.448111631139
2019-01-16,2450.8843118643563
2019-01-17,2431.3207893574677
2019-01-18,2476.9443542914973
2019-01-21,2483.1575968521397
2019-01-22,2452.7391932292544
2019-01-23,2455.000899251555
2019-01-24,2471.2671968552586
2019-01-25,2500.7394377627534
2019-01-28,2492.338463669756
2019-01-29,2510.5348127296315
2019-01-30,2501.769930914099
2019-01-31,2525.024594417058
2019-02-01,2532.5892644846836
2019-02-04,2531.837293653404
2019-02-05,2541.191532289049
2019-02-06,2544.483298483965
2019-02-07,2547.681765051086
2019-02-08,2552.3410626412024
2019-02-11,2583.6226571877924
2019-02-12,2601.8373308792675
2019-02-13,2652.4050827785168
2019-02-14,2646.373980143989
2019-02-15,2604.2088526781667
2019-02-18,2666.1070877425777
2019-02-19,2658.9712774717113
2019-02-20,2686.17377590534
2019-02-21,2671.824949513211
2019-02-22,2725.8855428553093
2019-02-25,2903.111199215978
2019-02-26,2858.086400501988
2019-02-27,2864.5535166463324
2019-02-28,2842.47354851159
2019-03-01,2897.364259951077
2019-03-04,2945.9928114372156
2019-03-05,2966.0654232503266
2019-03-06,2984.471452703098
2019-03-07,2972.064922824853
2019-03-08,2845.162198891278
2019-03-11,2891.6550938394953
2019-03-12,2911.19919173419
2019-03-13,2880.8633512863985
2019-03-14,2853.051465897235
2019-03-15,2879.9107230633435
2019-03-18,2947.7526660596363
2019-03-19,2936.5777464455255
2019-03-20,2940.8812149934024
